client_id,Loan Type,Loan Amount,Type of city,Gender,Age,Marital Status,Qualification,Employment,Loan Entity,No. of Loans,Debt,Loan Term,Annual_Income,Defaulting Payment Status,Monthly EMI,Payment_History_Monthly,Intrest Rate (Anual),Debt (Approx Anual Debt Amount),Debt to Income Ratio,Assets,credit_score,Segment
99880,0,74000,4,0,37,2,4,1,2,1,1,3,293000,0,24666.7,24666.7,14.33,67000,0.228668942,0,3.3374960574149135,Low
99887,1,485000,1,1,39,1,0,2,2,0,2,24,721000,0,20208.3,20208.3,10.01,436000,0.604715673,3,6.084953597765622,Excellent
99888,0,207000,1,1,31,1,2,1,2,1,1,36,688000,0,5750.0,5750.0,14.99,186000,0.270348837,0,5.734789911939716,Excellent
99889,2,346000,3,0,26,1,5,2,1,0,1,48,2180000,0,7208.3,10204.4,18.41,311000,0.14266055,2,3.366253117486461,Low
99891,2,722000,1,0,45,1,1,2,3,0,2,48,2293000,1,15041.7,15041.7,11.56,0,0.0,1,4.215300485611861,Low
99892,3,2063000,1,0,42,2,0,2,2,0,2,36,2417000,1,57305.6,57305.6,12.84,0,0.0,0,3.9673228772123696,Low
99893,2,925000,1,1,25,0,0,2,0,1,1,36,2010000,0,25694.4,32163.33,11.61,832000,0.413930348,0,4.8187391015277266,Excellent
99894,0,197000,1,1,34,0,3,2,3,0,2,36,672000,1,5472.2,5472.2,9.23,0,0.0,3,6.42062180651441,Excellent
99897,2,413000,3,1,25,1,3,1,3,0,2,36,1521000,0,11472.2,11472.2,12.33,372000,0.244575937,4,8.555207509174764,Good
99898,0,123000,1,1,22,1,0,0,2,2,2,36,157000,0,3416.7,479.43,12.63,111000,0.707006369,3,5.608930921010508,Excellent
99899,0,14000,2,1,29,1,2,1,3,0,1,6,50000,0,2333.3,2333.3,10.28,13000,0.26,1,6.8562340824193075,Good
99900,2,140000,3,0,40,1,5,2,0,1,1,48,968000,0,2916.7,2916.7,12.11,126000,0.130165289,2,2.0498318504539483,Low
99903,0,86000,4,1,36,1,2,1,3,0,1,12,307000,1,7166.7,3075.9,11.48,0,0.0,0,7.7071702050488735,Good
99904,0,102000,3,1,36,1,5,1,3,2,1,48,634000,0,2125.0,862.83,12.67,92000,0.14511041,4,7.376472570521148,Good
99905,3,1300000,1,1,26,1,5,1,3,0,3,48,1464000,0,27083.3,27083.3,12.28,1170000,0.799180328,1,8.40863147071793,Good
99908,4,5841000,2,0,42,1,2,1,3,0,3,48,1174000,0,121687.5,105403.26,10.9,5257000,4.477853492,3,6.053681059409625,Excellent
99911,3,686000,2,1,49,1,0,0,2,0,2,36,396000,0,19055.6,19055.6,19.14,617000,1.558080808,2,8.134976358176186,Good
99917,2,535000,2,1,32,1,0,2,1,0,2,48,1533000,0,11145.8,1610.35,21.26,482000,0.314416177,4,6.664259420756704,Excellent
99918,3,1508000,1,1,47,1,3,1,2,1,2,48,2947000,1,31416.7,31416.7,18.13,1357000,0.460468273,4,7.739082603821802,Good
99919,2,30000,4,1,31,1,3,1,1,1,1,6,119000,0,5000.0,5000.0,17.77,27000,0.226890756,0,7.240903840558599,Good
99922,3,468000,3,0,31,0,0,1,2,0,1,36,406000,0,13000.0,13000.0,12.12,421000,1.036945813,4,4.621623683281129,Excellent
99923,3,1359000,1,1,29,0,2,1,3,1,1,48,1829000,1,28312.5,28312.5,12.5,1223000,0.668671405,0,8.423380545862596,Good
99924,2,731000,1,1,31,0,1,2,1,1,1,36,1724000,0,20305.6,20305.6,18.25,658000,0.381670534,0,6.12899907373674,Excellent
99926,3,645000,2,0,34,1,2,2,3,0,2,48,1135000,0,13437.5,13437.5,11.26,580000,0.511013216,2,5.176908608060088,Excellent
99928,0,229000,3,0,39,0,3,1,2,0,1,48,712000,0,4770.8,4770.8,13.22,206000,0.289325843,2,2.8971592618793762,Low
99929,4,1459000,2,1,31,1,4,2,3,1,3,48,550000,1,30395.8,30395.8,7.93,1313000,2.387272727,5,9.176662875421945,Good
99930,2,830000,1,1,30,0,2,2,2,2,1,36,1862000,0,23055.6,23055.6,12.39,747000,0.401181525,1,6.81613336705658,Good
99932,3,685000,2,1,31,1,4,1,2,1,1,24,1779000,0,28541.7,28541.7,16.12,616000,0.346261945,5,7.980197222200658,Good
99934,3,1881000,1,1,49,1,0,0,1,1,3,48,1120000,0,39187.5,39187.5,15.28,1693000,1.511607143,1,6.6335434467829195,Excellent
99938,1,39000,1,1,30,0,1,1,1,3,0,12,93000,0,3250.0,3675.84,18.51,35000,0.376344086,1,5.512615629993304,Excellent
99941,3,1940000,1,1,30,0,1,2,2,0,2,36,2181000,0,53888.9,6887.41,18.95,1746000,0.800550206,0,7.8065592540269035,Good
99942,2,658000,1,1,44,1,2,1,2,2,1,36,2126000,0,18277.8,18277.8,14.09,592000,0.278457197,3,6.893088058126305,Good
99947,3,71000,2,0,49,1,2,1,2,0,1,12,125000,0,5916.7,5916.7,14.13,64000,0.512,4,4.30858968769855,Low
99948,1,257000,1,0,39,1,1,1,3,1,2,36,777000,0,7138.9,7138.9,12.36,231000,0.297297297,0,3.6399639608145855,Low
99953,3,1281000,1,0,37,0,4,1,3,2,3,60,2620000,0,21350.0,12285.13,12.33,1321000,0.504198473,3,4.876612343279053,Excellent
99955,0,299000,1,0,28,0,0,0,2,0,2,24,311000,1,12458.3,12458.3,15.45,0,0.0,2,2.2303193271391355,Low
99958,2,714000,1,0,42,1,0,2,1,1,2,24,2234000,0,29750.0,29750.0,25.36,735000,0.329006267,3,2.9587947047984784,Low
99959,4,8870000,1,1,39,1,1,1,3,3,3,48,1844000,0,184791.7,184791.7,10.23,7983000,4.329175705,3,9.338770130315126,Good
99960,1,401000,1,1,22,0,0,2,2,0,1,36,792000,0,11138.9,7451.62,19.9,361000,0.455808081,4,6.586684763926717,Excellent
99961,0,134000,1,0,39,1,1,2,1,0,2,36,459000,0,3722.2,3722.2,16.96,121000,0.263616558,4,1.3164357678341856,Low
99963,2,760000,1,0,29,1,2,1,2,1,2,24,2570000,0,31666.7,31666.7,16.26,684000,0.26614786,4,3.4768134391624095,Low
99964,1,266000,1,0,22,0,3,1,2,0,2,48,793000,0,5541.7,5541.7,13.76,239000,0.301387137,0,2.7307022518561204,Low
99965,0,156000,1,0,29,1,0,1,3,0,1,36,436000,0,4333.3,4333.3,10.19,140000,0.321100917,2,2.9339267553716337,Low
99967,1,208000,1,0,38,1,0,2,3,0,1,48,543000,0,4333.3,4333.3,13.99,187000,0.344383057,3,3.7205833104447796,Low
99970,0,127000,2,1,26,1,1,0,3,0,1,24,184000,0,5291.7,9194.31,9.07,114000,0.619565217,2,6.800904929391375,Good
99971,1,61000,4,1,45,1,2,2,0,1,1,12,246000,0,5083.3,5854.46,10.39,55000,0.223577236,0,5.294213288605766,Excellent
99974,1,197000,2,1,41,0,3,1,2,0,2,36,535000,0,5472.2,5472.2,15.83,177000,0.330841121,4,6.758752013599797,Good
99975,3,2437000,1,1,34,0,4,1,3,0,3,36,3405000,0,67694.4,67694.4,12.55,2193000,0.644052863,2,8.489490571640198,Good
99977,0,107000,3,0,33,1,2,2,3,0,1,48,420000,0,2229.2,2229.2,12.64,96000,0.228571429,2,3.841769702538001,Low
99979,3,330000,1,0,44,1,3,1,3,1,1,48,667000,0,6875.0,350.02,12.52,297000,0.445277361,5,4.830284650661752,Excellent
99980,2,198000,2,0,38,0,5,1,0,0,2,24,847000,0,8250.0,8250.0,14.94,178000,0.210153483,2,1.8056303621876886,Low
99983,3,618000,2,0,45,0,0,1,1,0,1,36,605000,0,17166.7,17166.7,18.72,556000,0.919008264,1,3.594472845172014,Low
99989,1,344000,1,1,24,0,0,2,1,0,1,24,691000,0,14333.3,14333.3,17.73,310000,0.448625181,0,5.490634631638689,Excellent
99990,1,58000,3,0,36,1,0,0,2,0,0,24,71000,1,2416.7,2333.38,14.7,0,0.0,2,3.5518120070291577,Low
99991,2,342000,2,0,27,1,3,2,2,0,2,24,1500000,0,14250.0,24512.09,17.48,308000,0.205333333,2,3.9072818068341415,Low
99992,2,583000,2,1,26,1,0,1,2,1,2,48,1541000,0,12145.8,12145.8,17.59,525000,0.340687865,2,7.46058499884107,Good
99993,2,954000,2,1,50,1,2,1,1,0,2,48,2652000,0,19875.0,19875.0,19.99,859000,0.323906486,4,6.623895151365381,Excellent
99994,0,47000,1,1,45,1,0,2,2,1,1,12,142000,0,3916.7,3916.7,10.03,42000,0.295774648,0,5.47124788866075,Excellent
99995,2,286000,1,0,59,0,3,1,0,2,2,36,910000,0,7944.4,7944.4,12.57,257000,0.282417582,0,1.2967917654932906,Low
99996,4,2265000,2,1,31,1,2,1,0,0,3,36,517000,0,62916.7,62916.7,10.53,2038000,3.941972921,3,6.412829080106974,Excellent
99997,3,1917000,1,1,30,0,0,1,3,0,3,48,1682000,0,39937.5,39937.5,11.63,1725000,1.025564804,2,8.41170310927112,Good
99998,3,882000,2,1,37,2,0,1,2,0,1,24,851000,0,36750.0,36750.0,13.8,794000,0.933019976,0,7.872952542134314,Good
100000,0,282000,1,0,45,1,4,1,1,0,2,36,1236000,0,7833.3,7833.3,19.66,254000,0.205501618,1,1.4634864074009848,Low
100003,2,145000,4,0,30,1,1,2,1,1,1,36,457000,0,4027.8,4027.8,22.15,130000,0.284463895,0,3.938617963138134,Low
100005,0,177000,1,0,39,1,4,1,1,0,1,36,854000,0,4916.7,6995.71,15.7,159000,0.18618267,3,1.2544185006854969,Low
100006,0,187000,1,1,36,1,0,0,2,1,1,36,246000,0,5194.4,5194.4,11.94,168000,0.682926829,1,5.577353764602954,Excellent
100010,0,144000,3,1,38,1,1,1,3,0,2,48,428000,0,3000.0,3000.0,9.47,130000,0.303738318,2,7.215006564919996,Good
100011,2,87000,3,1,29,0,0,1,1,1,1,12,168000,0,7250.0,7250.0,19.02,78000,0.464285714,2,6.915697079680896,Good
100017,4,6541000,1,1,30,1,4,1,3,0,3,72,2192000,0,90847.2,6441.61,8.22,5887000,2.685675182,0,9.098498842614667,Good
100020,0,6000,3,1,45,1,0,2,3,1,1,24,16000,0,250.0,67.25,10.67,5000,0.3125,2,7.268349641722759,Good
100025,3,1799000,1,1,47,1,5,1,0,0,3,36,4614000,0,49972.2,49972.2,15.02,1619000,0.3508886,3,5.633872389421835,Excellent
100031,4,2573000,2,1,29,1,0,1,1,0,3,60,460000,0,42883.3,42883.3,11.94,2316000,5.034782609,3,7.4847395343356515,Good
100034,0,243000,1,1,32,0,0,1,2,0,1,36,509000,0,6750.0,6750.0,14.96,219000,0.430255403,2,5.735375167583568,Excellent
100037,3,1649000,1,1,25,1,0,0,1,1,2,48,421000,0,34354.2,34354.2,17.22,1484000,3.524940618,2,6.719256763195657,Good
100040,2,736000,1,1,28,1,1,2,2,0,1,24,2305000,0,30666.7,30666.7,14.4,662000,0.287201735,1,6.913568055605711,Good
100041,4,9059000,1,1,27,1,3,1,2,0,2,60,2617000,0,150983.3,150983.3,10.01,8153000,3.115399312,1,8.357123880725075,Good
100042,2,391000,1,0,42,1,1,1,1,1,1,24,1234000,0,16291.7,16291.7,28.8,352000,0.285251216,2,3.1159913174131164,Low
100047,3,1042000,1,1,33,0,4,1,2,0,3,60,1965000,0,17366.7,17366.7,12.91,938000,0.47735369,0,7.444181505047539,Good
100049,1,28000,3,0,23,0,4,1,2,0,1,24,101000,0,1166.7,1309.44,18.42,25000,0.247524752,2,3.740625978110876,Low
100050,1,79000,2,0,27,1,0,2,2,0,1,12,221000,0,6583.3,6583.3,17.41,71000,0.321266968,4,3.2992815353761062,Low
100052,4,1713000,1,1,29,1,4,2,0,0,3,48,582000,0,35687.5,35687.5,10.11,1542000,2.649484536,3,5.966164392174078,Excellent
100055,0,165000,3,0,40,1,1,1,0,1,2,36,553000,0,4583.3,4583.3,11.88,148000,0.267631103,2,0.8617020614376651,Low
100056,1,330000,2,1,38,0,0,0,1,1,1,24,318000,1,13750.0,13750.0,17.42,297000,0.933962264,5,5.8665341943961655,Excellent
100057,3,2294000,1,1,34,1,2,1,3,0,1,36,2256000,0,63722.2,63722.2,10.31,2065000,0.915336879,2,8.366301334416175,Good
100058,1,470000,2,1,36,1,0,1,2,1,2,48,670000,1,9791.7,9791.7,14.02,423000,0.631343284,2,6.682115800306171,Good
100061,1,304000,2,1,23,0,3,1,1,0,1,36,901000,0,8444.4,8444.4,16.41,274000,0.304106548,3,5.813257318303422,Excellent
100064,3,594000,1,0,50,2,3,1,3,0,2,36,1035000,0,16500.0,16500.0,12.18,535000,0.516908213,0,4.828428703436311,Excellent
100067,2,33000,3,1,46,1,2,1,1,0,1,18,103000,0,1833.3,1833.3,20.41,30000,0.291262136,2,6.983726033871158,Good
100069,0,59000,3,0,43,1,1,1,1,3,0,24,199000,0,2458.3,2458.3,16.73,53000,0.266331658,4,2.085444650145294,Low
100071,2,301000,1,0,52,0,0,2,3,0,2,24,615000,0,12541.7,12541.7,11.81,271000,0.440650407,1,4.2032903678352564,Low
100072,0,105000,2,0,35,2,0,2,1,0,1,48,259000,0,2187.5,2187.5,19.01,94000,0.362934363,2,1.8123582409117176,Low
100074,1,222000,3,0,31,0,1,2,1,0,1,36,508000,0,6166.7,12162.64,18.23,200000,0.393700787,2,2.760811435553492,Low
100077,0,224000,1,1,26,0,2,1,3,0,2,48,579000,0,4666.7,4666.7,12.6,202000,0.348877375,1,6.594864797874141,Excellent
100081,0,278000,1,0,23,0,0,2,2,0,1,36,555000,0,7722.2,7722.2,13.94,250000,0.45045045,0,2.1517212778131123,Low
100084,4,6508000,1,1,38,1,0,2,1,1,3,48,1295000,0,135583.3,135583.3,11.64,5857000,4.522779923,1,7.308732705655587,Good
100085,2,981000,1,0,27,0,1,2,3,0,2,24,1629000,0,40875.0,40875.0,12.25,883000,0.542050338,1,4.265918591885648,Low
100087,0,54000,4,0,22,0,1,2,2,1,1,24,137000,0,2250.0,2250.0,11.76,49000,0.357664234,0,3.2046511978661787,Low
100090,3,2100000,1,1,47,2,1,2,2,0,2,36,700000,0,58333.3,58333.3,15.11,1890000,2.7,2,7.619261001192018,Good
100091,4,1367000,4,1,40,1,4,2,3,1,2,48,448000,1,28479.2,1651.45,8.78,1230000,2.745535714,0,9.999999999999998,Good
100093,0,57000,3,1,27,1,3,1,3,1,0,12,247000,0,4750.0,4750.0,9.46,51000,0.206477733,2,7.209365569525456,Good
100097,0,179000,1,1,32,1,3,2,2,0,2,36,757000,0,4972.2,7296.41,16.63,161000,0.212681638,0,5.817159536558346,Excellent
100098,3,2064000,1,1,37,1,2,1,3,0,3,48,3288000,0,43000.0,43000.0,13.06,1858000,0.565085158,3,8.493630349589576,Good
100104,0,130000,2,1,24,0,0,0,2,1,2,36,139000,0,3611.1,5649.97,13.56,117000,0.841726619,4,6.049595933713242,Excellent
100105,1,129000,3,0,37,0,4,2,3,2,2,24,537000,0,5375.0,5375.0,13.04,116000,0.216014898,2,4.452469459837111,Excellent
100110,3,442000,4,1,48,1,0,2,1,0,2,48,655000,1,9208.3,9208.3,17.93,0,0.0,0,7.862298574545212,Good
100111,3,262000,3,0,33,1,3,2,1,0,2,36,603000,0,7277.8,7277.8,16.36,236000,0.391376451,2,3.8451861105940717,Low
100112,1,421000,1,0,40,0,0,2,2,2,2,24,1040000,0,17541.7,17541.7,13.44,434000,0.417307692,3,2.723445357920859,Low
100114,3,132000,3,0,40,1,2,1,3,1,2,36,235000,0,3666.7,4753.04,13.73,119000,0.506382979,2,5.665816508307389,Excellent
100117,4,1321000,1,0,29,0,5,1,3,1,3,48,372000,0,27520.8,9414.33,7.86,1189000,3.196236559,0,5.238874098794092,Excellent
100118,1,309000,1,0,26,2,0,2,3,0,2,48,665000,0,6437.5,6437.5,10.61,278000,0.418045113,3,3.553373640164935,Low
100119,0,92000,2,1,38,1,2,2,2,0,0,6,342000,0,15333.3,15333.3,10.76,83000,0.242690058,3,5.9039066432007745,Excellent
100123,3,618000,1,1,34,1,1,2,1,0,1,36,1041000,0,17166.7,17166.7,19.38,556000,0.534101825,0,6.76913978947372,Good
100124,3,894000,2,1,27,1,1,1,3,0,1,36,1175000,0,24833.3,24833.3,12.36,805000,0.685106383,2,8.781402933603296,Good
100126,1,303000,1,1,35,1,4,1,3,1,1,48,1383000,0,6312.5,6312.5,10.47,273000,0.197396963,0,7.0793081434139715,Good
100127,1,162000,2,0,26,1,1,1,2,0,2,48,483000,1,3375.0,3670.34,17.66,0,0.0,3,3.3169823734279245,Low
100128,0,31000,3,1,42,0,0,2,2,0,1,18,64000,0,1722.2,3280.48,16.29,28000,0.4375,2,6.576229542847644,Excellent
100135,3,187000,4,1,29,2,2,1,0,2,2,36,265000,0,5194.4,2955.64,15.92,168000,0.633962264,0,6.7627733769682195,Good
100137,0,237000,2,1,44,0,5,1,2,1,2,48,985000,0,4937.5,4937.5,15.11,213000,0.216243655,2,6.135312983611371,Excellent
100142,1,189000,2,1,45,1,0,0,2,1,1,36,257000,0,5250.0,5250.0,15.16,170000,0.661478599,4,6.723955071922207,Good
100145,4,577000,2,1,39,0,2,1,3,0,1,24,96000,0,24041.7,24041.7,8.0,519000,5.40625,0,9.12825493219129,Good
100148,3,1740000,2,1,50,1,3,1,3,0,3,60,1933000,0,29000.0,29000.0,9.95,1566000,0.810139679,2,8.707806137736707,Good
100151,1,327000,1,1,30,1,4,1,3,0,2,36,1568000,0,9083.3,9083.3,12.93,294000,0.1875,1,7.206753300748019,Good
100153,0,139000,1,0,34,1,1,1,3,0,1,24,378000,0,5791.7,2388.77,10.86,125000,0.330687831,0,2.96724993931964,Low
100158,0,137000,3,1,42,2,0,0,1,0,2,24,148000,0,5708.3,1520.36,18.62,123000,0.831081081,2,5.72033163396927,Excellent
100159,3,623000,3,1,42,1,1,2,0,0,1,24,914000,0,25958.3,17518.55,14.65,561000,0.613785558,2,6.330804522383868,Excellent
100160,3,1196000,1,1,36,1,2,2,3,0,2,60,2144000,1,19933.3,19933.3,13.52,0,0.0,0,8.466028132015262,Good
100162,0,28000,3,1,36,1,0,0,0,0,1,12,36000,0,2333.3,2333.3,12.56,25000,0.694444444,4,4.421924190821562,Excellent
100165,0,152000,1,0,25,0,0,2,3,0,1,24,300000,0,6333.3,6333.3,9.48,137000,0.456666667,0,2.897316340948442,Low
100167,3,292000,3,0,43,1,4,2,1,0,2,48,730000,0,6083.3,6083.3,15.11,263000,0.360273973,2,3.782914807921583,Low
100168,4,1830000,3,0,42,1,5,1,3,0,3,48,664000,0,38125.0,38125.0,8.17,1647000,2.480421687,2,6.069975160429825,Excellent
100172,3,1584000,1,0,26,0,2,1,2,0,2,60,1998000,0,26400.0,26400.0,19.32,1426000,0.713713714,0,4.271068064251914,Low
100173,0,231000,3,1,33,1,0,1,1,0,1,48,548000,0,4812.5,4812.5,18.74,241000,0.439781022,2,5.732020784979515,Excellent
100175,2,515000,1,1,36,1,0,1,0,1,1,24,1319000,0,21458.3,21458.3,13.8,464000,0.351781653,1,4.90676722529542,Excellent
100176,1,308000,3,1,23,0,1,2,1,0,2,36,771000,0,8555.6,8555.6,16.2,277000,0.359273671,2,6.195341171582039,Excellent
100180,3,155000,4,1,41,1,5,1,3,1,1,48,437000,0,3229.2,3229.2,12.56,140000,0.320366133,0,9.533298505926748,Good
100183,2,979000,1,1,25,1,5,1,3,0,2,36,4840000,0,27194.4,50032.29,13.22,881000,0.182024793,2,7.848956249381233,Good
100184,0,28000,3,1,33,0,0,1,3,0,0,12,55000,0,2333.3,700.65,10.15,25000,0.454545455,2,7.24300598675443,Good
100186,3,1299000,1,1,31,0,2,1,3,1,2,60,1641000,0,21650.0,21650.0,12.54,1169000,0.712370506,0,8.421892801293927,Good
100188,2,725000,1,1,50,1,3,1,2,0,1,24,1026000,0,30208.3,30208.3,12.08,652000,0.635477583,0,6.794061711229223,Good
100190,2,737000,2,1,42,1,3,1,2,0,2,36,977000,0,20472.2,20472.2,11.92,663000,0.678607984,1,7.179178759459227,Good
100191,1,173000,1,1,34,1,4,1,2,0,1,48,843000,0,3604.2,2972.03,10.55,156000,0.185053381,1,6.0942263000619405,Excellent
100193,1,395000,1,0,33,0,2,1,3,0,1,24,533000,0,16458.3,12067.46,13.24,356000,0.667917448,3,3.6931831310932766,Low
100196,3,408000,4,0,32,1,1,1,1,0,2,36,597000,0,11333.3,11333.3,16.35,367000,0.614740369,0,4.245887277688408,Low
100200,2,814000,1,1,42,1,0,2,3,0,2,48,2429000,0,16958.3,16958.3,12.81,833000,0.342939481,1,7.818224390047036,Good
100201,0,26000,3,0,42,1,4,1,1,0,1,3,131000,0,8666.7,8666.7,15.72,23000,0.175572519,2,2.031755121888266,Low
100202,2,560000,1,1,54,1,2,1,1,0,2,36,1862000,0,15555.6,15555.6,21.64,504000,0.270676692,0,6.292594540869329,Excellent
100205,1,313000,2,1,41,1,0,2,3,0,1,36,861000,0,8694.4,8694.4,10.11,282000,0.327526132,3,7.454060921113931,Good
100207,1,405000,3,1,37,1,5,1,2,0,2,48,1574000,0,8437.5,8437.5,18.6,364000,0.231257942,2,7.305532641635832,Good
100211,3,2497000,1,1,35,0,3,1,1,0,3,48,1505000,1,52020.8,52020.8,17.7,0,0.0,5,6.793837913171191,Good
100212,4,6640000,2,0,42,1,2,1,3,1,3,60,1374000,0,110666.7,110666.7,10.56,5976000,4.349344978,3,6.083363527597292,Excellent
100215,1,226000,3,1,39,1,1,2,3,1,2,36,770000,0,6277.8,6277.8,11.87,203000,0.263636364,2,7.931707039886893,Good
100216,3,2392000,2,1,30,1,0,1,3,0,2,48,2754000,0,49833.3,49833.3,10.58,2153000,0.781771968,1,8.778517804546059,Good
100217,2,201000,2,0,30,1,0,0,3,3,2,24,296000,0,8375.0,8375.0,12.2,181000,0.611486486,1,4.609982498693838,Excellent
100220,1,326000,2,0,39,1,0,2,1,0,1,36,913000,0,9055.6,9055.6,16.22,293000,0.320920044,3,2.271359509647049,Low
100221,1,490000,2,1,39,0,1,0,1,0,2,48,574000,0,10208.3,16847.12,19.43,441000,0.768292683,0,5.978942261477873,Excellent
100223,4,5103000,2,1,41,0,0,0,1,0,2,60,297000,0,85050.0,85050.0,13.82,4593000,15.46464646,5,7.73019969373938,Good
100224,1,71000,3,1,33,1,1,2,0,0,1,24,240000,0,2958.3,2958.3,11.75,64000,0.266666667,2,4.971871366647867,Excellent
100228,3,937000,1,1,30,0,0,1,3,0,1,24,893000,0,39041.7,39041.7,12.16,967000,1.082866741,0,8.381084686537356,Good
100229,0,211000,1,0,27,1,5,1,0,0,2,36,1129000,0,5861.1,5861.1,10.74,190000,0.168290523,0,0.02079598626524161,Low
100231,2,418000,2,1,48,0,5,1,1,1,1,48,1725000,0,8708.3,8708.3,18.29,376000,0.217971014,1,6.5052036413938215,Excellent
100234,0,20000,3,0,44,1,0,2,1,1,1,6,53000,1,3333.3,3333.3,17.15,18000,0.339622642,4,2.104662964901667,Low
100237,1,213000,2,1,24,0,4,1,1,0,2,36,697000,0,5916.7,5916.7,15.91,192000,0.275466284,1,5.782276915388538,Excellent
100240,2,978000,1,1,49,1,3,1,1,0,2,24,2168000,0,40750.0,40750.0,18.86,880000,0.405904059,4,6.174811228335652,Excellent
100243,2,886000,1,0,50,2,4,1,3,0,2,48,2641000,0,18458.3,18458.3,13.1,797000,0.301779629,4,4.303865384637859,Low
100244,0,88000,1,0,34,0,3,2,3,1,1,12,297000,0,7333.3,374.68,10.4,79000,0.265993266,1,2.9406768227544267,Low
100245,0,110000,1,1,26,0,2,1,3,0,2,24,273000,0,4583.3,4265.91,12.19,99000,0.362637363,3,6.567139404308295,Excellent
100246,1,198000,1,0,44,1,4,1,2,3,2,36,1160000,0,5500.0,5500.0,14.94,178000,0.153448276,0,2.787147213310554,Low
100251,1,67000,4,1,34,1,2,0,1,0,0,24,114000,0,2791.7,2791.7,18.84,60000,0.526315789,0,6.708992970352146,Good
100252,2,205000,1,0,44,1,2,1,0,0,2,48,737000,0,4270.8,4859.21,14.75,184000,0.249660787,0,1.4037022224867317,Low
100253,4,5027000,1,1,28,1,3,2,1,0,3,48,1596000,0,104729.2,104729.2,14.21,4524000,2.834586466,0,7.353093151120069,Good
100255,1,302000,1,1,26,1,5,2,2,0,2,36,1639000,0,8388.9,8388.9,19.43,272000,0.165954851,4,6.556769714025119,Excellent
100257,4,4115000,1,0,46,1,1,2,3,0,2,60,909000,1,68583.3,22401.77,10.21,0,0.0,3,5.523976109114676,Excellent
100259,3,1698000,1,0,29,0,3,2,1,0,2,60,2952000,0,28300.0,28300.0,17.66,1528000,0.517615176,0,3.2112266781090226,Low
100262,1,407000,2,1,39,0,2,2,2,0,2,24,1156000,0,16958.3,16958.3,15.6,366000,0.316608997,2,6.759348253129876,Good
100263,3,2138000,1,0,45,1,1,2,3,3,2,36,2209000,0,59388.9,59388.9,13.14,1924000,0.870982345,1,4.968630556391506,Excellent
100265,0,126000,1,1,40,1,0,1,1,3,1,48,349000,0,2625.0,2625.0,17.42,113000,0.323782235,5,4.872991480199892,Excellent
100266,1,287000,1,0,36,0,2,2,2,0,2,24,745000,1,11958.3,11958.3,14.78,0,0.0,1,2.7841966948985313,Low
100267,3,227000,3,0,25,1,0,1,2,1,2,36,324000,1,6305.6,6305.6,16.3,204000,0.62962963,2,4.821565789922014,Excellent
100272,1,413000,2,1,41,1,0,2,3,0,1,36,1042000,0,11472.2,11472.2,10.35,372000,0.357005758,2,7.472251595926284,Good
100273,1,289000,1,0,27,0,1,2,2,0,2,48,647000,0,6020.8,8600.38,15.82,260000,0.401854714,0,2.8375957190576258,Low
100275,0,75000,4,1,42,2,3,1,2,0,1,12,274000,0,6250.0,4122.55,12.24,68000,0.248175182,0,6.763941106189369,Good
100276,1,443000,1,1,30,1,3,2,3,0,1,36,2137000,0,12305.6,12305.6,10.47,399000,0.186710342,4,7.087561186699646,Good
100277,3,1010000,2,1,30,0,2,1,3,1,1,48,1303000,0,21041.7,21041.7,13.08,909000,0.697620875,4,8.825128101150609,Good
100278,3,333000,2,0,32,1,1,2,0,0,1,24,556000,0,13875.0,13875.0,12.29,300000,0.539568345,0,2.266734363271424,Low
100279,1,134000,2,0,33,1,4,1,3,1,2,36,633000,0,3722.2,3722.2,12.01,121000,0.191153239,2,4.0073886658887385,Low
100280,0,155000,1,1,24,0,2,1,1,2,1,36,426000,0,4305.6,4305.6,16.47,140000,0.328638498,0,4.826030782085738,Excellent
100281,0,144000,2,1,22,0,1,1,1,0,2,24,343000,0,6000.0,6000.0,15.15,130000,0.379008746,2,5.150363027716788,Excellent
100282,3,226000,2,1,49,1,1,1,3,0,2,24,324000,0,9416.7,17791.27,11.21,203000,0.62654321,2,8.683107500076646,Good
100283,0,108000,1,1,27,1,2,1,3,0,1,24,345000,0,4500.0,4500.0,12.75,110000,0.31884058,0,6.595711339442629,Excellent
100287,3,1026000,1,1,26,1,4,1,3,0,3,48,2266000,0,21375.0,21375.0,12.79,923000,0.407325684,3,8.418607329276464,Good
100289,3,1871000,1,1,42,1,5,1,0,0,2,60,3107000,0,31183.3,31183.3,15.53,1684000,0.542001931,3,5.664245054957819,Excellent
100291,3,2059000,1,1,37,0,1,2,2,0,2,60,2364000,0,34316.7,34316.7,18.4,1853000,0.783840948,0,7.7853968235626105,Good
100294,2,229000,3,1,43,1,3,1,0,1,2,36,714000,0,6361.1,6361.1,15.91,206000,0.288515406,4,5.7832201203354705,Excellent
100296,0,50000,2,0,33,0,0,2,2,1,1,24,103000,0,2083.3,2083.3,15.72,45000,0.436893204,1,2.6220800399823863,Low
100298,0,116000,2,1,33,0,2,2,3,0,2,48,331000,1,2416.7,2416.7,9.25,0,0.0,4,6.809478208910869,Good
100299,2,754000,1,0,26,1,5,1,3,0,2,48,1386000,0,15708.3,15708.3,13.59,679000,0.48989899,0,4.321187550109266,Low
